epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,624.296,1.10079,1.74113,0.8584,1.40218,0.61509,0.69962,0.67063,0.38782,0.67789,0.65174,0.66326,0.36422,1.51921,2.60656,1.30695,1.87221,0.0012542,0.0012542,0.0012542
115,629.731,1.09755,1.73521,0.85069,1.40966,0.67372,0.64721,0.67255,0.39898,0.67372,0.64721,0.683,0.37898,1.53795,2.62917,1.31953,1.82584,0.0012476,0.0012476,0.0012476
116,635.064,1.08774,1.72453,0.85392,1.40143,0.69162,0.56219,0.64569,0.37452,0.71205,0.58209,0.66005,0.35968,1.52354,2.7718,1.35961,1.87799,0.001241,0.001241,0.001241
117,640.365,1.10868,1.74936,0.86602,1.41693,0.6719,0.65174,0.65363,0.37077,0.6749,0.66101,0.66687,0.35063,1.62054,2.7912,1.33094,1.94561,0.0012344,0.0012344,0.0012344
118,645.821,1.09215,1.75387,0.85382,1.4222,0.61398,0.68159,0.65777,0.37706,0.6104,0.70152,0.66843,0.3577,1.51433,2.77523,1.3363,1.8286,0.0012278,0.0012278,0.0012278
119,651.353,1.08448,1.70077,0.8454,1.38518,0.63651,0.67955,0.65939,0.38481,0.65049,0.69448,0.67851,0.36712,1.52817,2.63278,1.30659,1.77813,0.0012212,0.0012212,0.0012212
120,656.766,1.0541,1.68364,0.80543,1.37757,0.66769,0.67974,0.65186,0.38221,0.68656,0.68655,0.6697,0.35417,1.52885,2.58277,1.36822,1.82494,0.0012146,0.0012146,0.0012146
121,662.258,1.04759,1.67321,0.80188,1.35718,0.67961,0.67662,0.67992,0.3755,0.68898,0.68332,0.68825,0.3598,1.56163,2.68957,1.33434,1.83498,0.001208,0.001208,0.001208
122,667.687,1.03302,1.66307,0.77326,1.35418,0.60169,0.67639,0.64766,0.38546,0.63951,0.69154,0.6684,0.37528,1.54363,2.68697,1.36551,1.86213,0.0012014,0.0012014,0.0012014
123,672.979,1.0277,1.63659,0.77189,1.3509,0.61499,0.68346,0.66215,0.38094,0.61455,0.68218,0.6649,0.36814,1.55879,2.70682,1.37731,1.8636,0.0011948,0.0011948,0.0011948
124,678.082,1.06243,1.6952,0.80478,1.37505,0.6092,0.66667,0.64304,0.37887,0.71915,0.61692,0.67693,0.36659,1.51401,2.70293,1.34923,1.79565,0.0011882,0.0011882,0.0011882
125,683.477,1.04922,1.66157,0.81727,1.3652,0.65983,0.65621,0.67533,0.38696,0.67681,0.67164,0.68575,0.37366,1.54977,2.65552,1.26864,1.82963,0.0011816,0.0011816,0.0011816
126,688.835,1.03865,1.62681,0.78093,1.34802,0.68207,0.65108,0.67083,0.39422,0.67702,0.65174,0.67474,0.37465,1.53574,2.52126,1.30291,1.84101,0.001175,0.001175,0.001175
127,694.315,1.03274,1.61664,0.75081,1.35284,0.64962,0.67164,0.66241,0.37362,0.65741,0.66828,0.66788,0.3695,1.55045,2.67448,1.38922,1.80593,0.0011684,0.0011684,0.0011684
128,699.664,1.03701,1.66881,0.79044,1.3652,0.64612,0.60199,0.62376,0.36104,0.66139,0.61692,0.6459,0.34035,1.5871,2.65046,1.4065,1.91671,0.0011618,0.0011618,0.0011618
129,705.105,1.07786,1.70494,0.83843,1.40411,0.68029,0.63518,0.64779,0.37583,0.68213,0.62687,0.65834,0.3577,1.56785,2.72596,1.34693,1.87931,0.0011552,0.0011552,0.0011552
130,710.482,1.05781,1.65439,0.79046,1.3885,0.6272,0.66961,0.65014,0.38177,0.63271,0.67164,0.64465,0.35808,1.51984,2.46419,1.36867,1.78389,0.0011486,0.0011486,0.0011486
