epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,414.59,1.21595,1.8554,0.98306,1.50004,0.68544,0.60199,0.64689,0.37757,0.7038,0.61692,0.64675,0.35859,1.5476,2.63939,1.4164,1.78982,0.0014456,0.0014456,0.0014456
86,419.591,1.21589,1.89462,0.99222,1.48269,0.64603,0.67164,0.66485,0.38519,0.65258,0.67164,0.6794,0.37174,1.5569,2.60879,1.31895,1.90519,0.001439,0.001439,0.001439
87,424.674,1.22905,1.89778,0.97469,1.50154,0.61323,0.60738,0.62582,0.36565,0.63618,0.63184,0.65638,0.35537,1.50933,2.64927,1.34189,1.8277,0.0014324,0.0014324,0.0014324
88,429.661,1.21526,1.87249,0.97948,1.47027,0.62543,0.61692,0.60477,0.32525,0.61413,0.60697,0.6041,0.30917,1.6331,2.78812,1.52286,1.90597,0.0014258,0.0014258,0.0014258
89,434.56,1.19916,1.84552,0.94611,1.46197,0.59929,0.64179,0.64484,0.35979,0.73529,0.56716,0.6575,0.35555,1.54596,2.49245,1.38987,1.8844,0.0014192,0.0014192,0.0014192
90,439.214,1.1903,1.82586,0.96831,1.4814,0.66983,0.61194,0.64938,0.36209,0.67558,0.61692,0.66024,0.35429,1.54895,2.56887,1.39322,1.79604,0.0014126,0.0014126,0.0014126
91,443.944,1.22316,1.89596,0.97935,1.5032,0.64929,0.60697,0.65662,0.33789,0.65407,0.61143,0.65031,0.34171,1.64827,2.64721,1.4127,1.96631,0.001406,0.001406,0.001406
92,448.627,1.18229,1.85941,0.96628,1.44852,0.66234,0.59532,0.63021,0.35498,0.67714,0.60697,0.66472,0.34571,1.58552,2.72069,1.34981,1.83963,0.0013994,0.0013994,0.0013994
93,453.298,1.16733,1.82266,0.9564,1.46164,0.64976,0.64179,0.64329,0.37769,0.64773,0.65865,0.67215,0.37196,1.5784,2.54777,1.31064,1.9014,0.0013928,0.0013928,0.0013928
94,458.082,1.17239,1.82498,0.9335,1.44829,0.66463,0.61131,0.6377,0.35341,0.66262,0.62537,0.65407,0.3574,1.58473,2.60532,1.42131,1.84665,0.0013862,0.0013862,0.0013862
