epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
96,493.796,1.11575,1.80183,0.85733,1.42832,0.66066,0.65174,0.65951,0.37526,0.68531,0.67662,0.68098,0.35637,1.55454,2.63577,1.32371,1.87552,0.001373,0.001373,0.001373
97,498.652,1.1203,1.78641,0.8896,1.41603,0.61594,0.61194,0.63485,0.35697,0.64241,0.61671,0.65293,0.34453,1.57702,2.66062,1.40535,1.92663,0.0013664,0.0013664,0.0013664
98,503.498,1.1359,1.82633,0.89631,1.43574,0.60805,0.57214,0.61623,0.34579,0.62463,0.58706,0.64209,0.32008,1.56142,2.80686,1.38886,1.85485,0.0013598,0.0013598,0.0013598
99,508.364,1.12516,1.79893,0.89163,1.43391,0.64256,0.67973,0.67027,0.37165,0.63786,0.67475,0.66397,0.35351,1.54162,2.54281,1.33925,1.88109,0.0013532,0.0013532,0.0013532
100,513.23,1.09654,1.78179,0.88393,1.42063,0.59586,0.68159,0.65625,0.37245,0.59677,0.68476,0.66391,0.3629,1.59639,2.65124,1.30518,1.93869,0.0013466,0.0013466,0.0013466
101,518.232,1.09345,1.76181,0.85889,1.41664,0.58398,0.64179,0.6135,0.34058,0.59863,0.65672,0.63659,0.32894,1.59713,2.84698,1.43023,1.91221,0.00134,0.00134,0.00134
102,523.24,1.13622,1.79332,0.90134,1.44946,0.68392,0.51673,0.61374,0.34267,0.59202,0.60644,0.62487,0.34573,1.58587,2.62491,1.41703,1.87452,0.0013334,0.0013334,0.0013334
103,528.136,1.10106,1.77252,0.87219,1.41626,0.63198,0.61513,0.61407,0.35456,0.66986,0.61194,0.63434,0.34301,1.5537,2.628,1.40525,1.87695,0.0013268,0.0013268,0.0013268
104,533.117,1.08829,1.73616,0.86384,1.42722,0.66585,0.63682,0.67086,0.36414,0.68709,0.63362,0.68566,0.36237,1.58058,2.44528,1.34302,1.88198,0.0013202,0.0013202,0.0013202
105,538.256,1.10174,1.81364,0.88072,1.41321,0.61587,0.65408,0.62004,0.35244,0.63023,0.65293,0.64276,0.33672,1.54868,2.60656,1.37624,1.85495,0.0013136,0.0013136,0.0013136
106,543.433,1.13275,1.79542,0.87729,1.43212,0.64593,0.63682,0.61478,0.33969,0.66265,0.63523,0.6061,0.32906,1.60489,2.66904,1.41462,1.95061,0.001307,0.001307,0.001307
