epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,307.928,1.37518,2.11268,1.20188,1.65271,0.61104,0.52367,0.58265,0.30695,0.62882,0.50249,0.58516,0.29705,1.66414,2.59163,1.55038,1.92719,0.0016106,0.0016106,0.0016106
61,312.85,1.3595,2.09081,1.16775,1.6483,0.59867,0.64179,0.63943,0.34843,0.59725,0.64179,0.63173,0.34085,1.60132,2.48772,1.52232,1.83036,0.001604,0.001604,0.001604
62,317.888,1.35783,2.12458,1.20621,1.64127,0.70568,0.55721,0.61519,0.32476,0.6881,0.55978,0.59698,0.31195,1.67167,2.7153,1.53371,1.93146,0.0015974,0.0015974,0.0015974
63,322.932,1.38182,2.16122,1.20642,1.67563,0.60324,0.56219,0.56519,0.30219,0.62161,0.5721,0.59723,0.3061,1.72772,2.80123,1.51895,2.06139,0.0015908,0.0015908,0.0015908
64,327.957,1.36961,2.07688,1.17727,1.67446,0.64468,0.61194,0.62058,0.32942,0.66197,0.59204,0.63948,0.32921,1.63798,2.77332,1.4487,1.91135,0.0015842,0.0015842,0.0015842
65,332.724,1.34433,2.07588,1.16206,1.64273,0.664,0.60199,0.64549,0.35448,0.67458,0.59701,0.64578,0.34079,1.58781,2.70761,1.49677,1.86902,0.0015776,0.0015776,0.0015776
66,337.66,1.31399,2.03205,1.12398,1.60592,0.58601,0.63682,0.60988,0.31935,0.59753,0.64677,0.62776,0.32316,1.66439,2.68529,1.45868,1.98214,0.001571,0.001571,0.001571
67,342.677,1.31497,2.03271,1.09506,1.60149,0.60801,0.61735,0.60201,0.33949,0.6277,0.64677,0.62231,0.34816,1.58719,2.46761,1.5516,1.85115,0.0015644,0.0015644,0.0015644
68,347.733,1.31596,2.03152,1.12038,1.60314,0.56577,0.62877,0.59572,0.34316,0.55644,0.62189,0.59593,0.32723,1.593,2.61744,1.46991,1.83053,0.0015578,0.0015578,0.0015578
69,352.823,1.30615,2.06341,1.12566,1.6145,0.64259,0.63184,0.65584,0.3519,0.64667,0.64179,0.65869,0.35467,1.66743,2.52832,1.43023,1.88872,0.0015512,0.0015512,0.0015512
70,357.926,1.30257,2.03102,1.11388,1.59144,0.62153,0.65672,0.65433,0.35554,0.62215,0.61692,0.64192,0.35144,1.54634,2.53107,1.47548,1.83723,0.0015446,0.0015446,0.0015446
71,363.064,1.30536,2.04393,1.10503,1.60595,0.56863,0.61194,0.59926,0.34503,0.58001,0.62189,0.59839,0.33034,1.61579,2.74625,1.56013,1.85673,0.001538,0.001538,0.001538
72,368.213,1.25856,2.0145,1.0732,1.58182,0.65137,0.6228,0.66681,0.34072,0.66321,0.62189,0.65105,0.33822,1.6322,2.70678,1.45424,1.90018,0.0015314,0.0015314,0.0015314
73,373.318,1.26928,1.96867,1.08945,1.57983,0.59979,0.62189,0.63233,0.34578,0.67848,0.60199,0.65041,0.33386,1.61243,2.67616,1.46806,1.92758,0.0015248,0.0015248,0.0015248
74,378.36,1.28046,1.99384,1.07817,1.56392,0.72121,0.57711,0.64205,0.34512,0.73282,0.59204,0.667,0.34833,1.61558,2.46447,1.44263,1.92429,0.0015182,0.0015182,0.0015182
75,383.428,1.28252,2.00226,1.08366,1.58002,0.62813,0.63027,0.63015,0.34141,0.63309,0.63525,0.64453,0.33108,1.63358,2.78398,1.45707,1.8978,0.0015116,0.0015116,0.0015116
76,388.513,1.27778,1.96981,1.06004,1.5693,0.61835,0.62067,0.61963,0.33051,0.62826,0.63062,0.62648,0.31798,1.63862,2.64963,1.47114,1.92956,0.001505,0.001505,0.001505
77,393.646,1.30244,1.96043,1.06614,1.59756,0.61767,0.58209,0.6008,0.31919,0.61383,0.59204,0.61643,0.32134,1.62619,2.79715,1.57943,1.93317,0.0014984,0.0014984,0.0014984
78,398.68,1.24436,1.94393,1.02313,1.54203,0.58864,0.55721,0.58238,0.3143,0.64265,0.56716,0.58664,0.31177,1.66661,2.7546,1.56108,1.93746,0.0014918,0.0014918,0.0014918
79,403.734,1.2481,1.96138,1.04419,1.56649,0.53832,0.5511,0.53313,0.28668,0.55776,0.571,0.54773,0.26169,1.65534,3.00645,1.62224,1.88689,0.0014852,0.0014852,0.0014852
80,408.866,1.22145,1.94985,1.00049,1.52468,0.64447,0.57719,0.63811,0.36455,0.64882,0.5699,0.63304,0.35678,1.61182,2.71758,1.44695,1.86669,0.0014786,0.0014786,0.0014786
81,413.997,1.2812,1.9693,1.041,1.55237,0.65388,0.60697,0.621,0.33378,0.63176,0.59701,0.62345,0.32953,1.59999,2.54612,1.44589,1.83696,0.001472,0.001472,0.001472
82,419.025,1.20111,1.8906,0.99858,1.514,0.62809,0.64697,0.64943,0.37351,0.62806,0.67209,0.64996,0.35611,1.56148,2.61284,1.34711,1.83238,0.0014654,0.0014654,0.0014654
83,424.082,1.23296,1.91981,1.03056,1.539,0.64723,0.60199,0.6302,0.36094,0.69637,0.60697,0.64557,0.34768,1.66352,2.75454,1.38559,1.95198,0.0014588,0.0014588,0.0014588
84,429.153,1.23761,1.93271,1.01991,1.50788,0.64092,0.5772,0.61773,0.36725,0.68777,0.60697,0.64374,0.34087,1.57242,2.66287,1.37316,1.81259,0.0014522,0.0014522,0.0014522
85,434.294,1.21244,1.87874,0.99863,1.51848,0.61133,0.60199,0.62059,0.35294,0.61133,0.60199,0.6192,0.34247,1.56013,2.56975,1.44908,1.80015,0.0014456,0.0014456,0.0014456
86,439.45,1.20345,1.91663,1.01274,1.50511,0.6178,0.59701,0.60262,0.32997,0.65548,0.56716,0.61463,0.32137,1.56895,2.61852,1.50809,1.82865,0.001439,0.001439,0.001439
87,444.499,1.21471,1.89035,0.97494,1.50501,0.60721,0.57682,0.57688,0.31021,0.61799,0.58706,0.59373,0.31256,1.62149,2.66039,1.54771,1.91722,0.0014324,0.0014324,0.0014324
88,449.509,1.20855,1.90486,1.00864,1.49815,0.64431,0.57711,0.62515,0.3449,0.59149,0.63184,0.6294,0.33821,1.60053,2.65516,1.47052,1.87306,0.0014258,0.0014258,0.0014258
89,454.535,1.20503,1.87075,0.9574,1.48675,0.63461,0.57895,0.59952,0.33264,0.65097,0.59388,0.61457,0.32348,1.57742,2.53185,1.48891,1.83584,0.0014192,0.0014192,0.0014192
90,459.45,1.21458,1.90208,1.00517,1.52111,0.62825,0.64677,0.64404,0.35587,0.60536,0.63343,0.62559,0.34213,1.59309,2.84323,1.44382,1.83341,0.0014126,0.0014126,0.0014126
91,464.431,1.1866,1.91552,0.99119,1.49802,0.67791,0.52736,0.61406,0.34062,0.67827,0.52445,0.61485,0.3397,1.60305,2.57976,1.48882,1.8728,0.001406,0.001406,0.001406
92,469.404,1.19449,1.8775,0.96277,1.48005,0.60903,0.66667,0.65207,0.34775,0.63462,0.68267,0.67145,0.35946,1.5884,2.70808,1.41003,1.89157,0.0013994,0.0013994,0.0013994
93,474.49,1.19595,1.86231,0.97047,1.50263,0.63958,0.67979,0.62392,0.36374,0.68658,0.67571,0.63955,0.35587,1.51793,2.51187,1.37379,1.81399,0.0013928,0.0013928,0.0013928
94,479.489,1.17255,1.84161,0.93619,1.47386,0.63,0.60147,0.64136,0.35673,0.62475,0.59701,0.6284,0.34736,1.57047,2.66538,1.41999,1.8808,0.0013862,0.0013862,0.0013862
95,484.515,1.16707,1.83566,0.94141,1.47704,0.56485,0.6135,0.59666,0.3247,0.68743,0.5252,0.60911,0.31256,1.64394,2.95514,1.55346,1.91799,0.0013796,0.0013796,0.0013796
